# ----------- instrument configuration summary -----------
# operator: Tobias Schreitmüller <tobias.schreitmueller@wsi.tum.de>
# date: 09-Mar-2023 15:57:49
# 
# ------------ Device: Lockin_U -------------
# driver: egg_7265.mdd, Interface: VISA-GPIB0-3
# Model: 7260
# bandwidth = 5.987500e-01
# current_noise = 1.000000e-06
# filt_slope = 24db/octace
# filt_syncTC = 1
# integration_done = 0
# mode = Signal Recovery
# osc_amplitude = 1
# osc_freq = 111
# range = 10mV
# range_numeric = 1.000000e-02
# ref_freq_meter = 111000
# ref_harmonic = 1
# ref_input = rear (external)
# ref_mode = Single Reference / Virtual Reference
# ref_phase = -179550
# sig_acgain = 0
# sig_acgain_auto = 0
# sig_coupling = AC
# sig_fet = bipolar
# sig_float = 1
# sig_imode = off
# sig_linefilter = off
# sig_mode = A
# sig_sample_rate = 0
# sig_vmode = A
# timeconstant = 2.000000e-01
# 
# ------------ Device: Lockin_Uh -------------
# driver: egg_7265.mdd, Interface: VISA-GPIB0-2
# Model: 7260
# bandwidth = 5.987500e-01
# current_noise = 0
# filt_slope = 24db/octace
# filt_syncTC = 1
# integration_done = 0
# mode = Signal Recovery
# osc_amplitude = 1
# osc_freq = 111
# range = 50mV
# range_numeric = 5.000000e-02
# ref_freq_meter = 111000
# ref_harmonic = 1
# ref_input = internal
# ref_mode = Single Reference / Virtual Reference
# ref_phase = 180000
# sig_acgain = 0
# sig_acgain_auto = 0
# sig_coupling = AC
# sig_fet = fet
# sig_float = 0
# sig_imode = off
# sig_linefilter = off
# sig_mode = A
# sig_sample_rate = 0
# sig_vmode = A
# timeconstant = 2.000000e-01
# 
# ------------ Device: Magnet -------------
# driver: lakeshore_625.mdd, Interface: VISA-GPIB0-22
# Model: LSCI,MODEL625,6251105,1.0/1.0
# current_B = 1.000000e-04
# current_I = 1.100000e-03
# current_V = -2.000000e-04
# current_remoteV = -3.000000e-04
# is_ramping = 0
# limit_current = 60
# limit_rate = 2.208000e-01
# limit_voltage = 1
# quench_parameter = 1,+2.0000
# rate = 2.208000e-01
# remote = Remote
# setB = 0
# setI = 0
# setV = 1
#
#
#--------------------------------------------------
# B	U	Uh	
# T	V	V	
# Magnet	Lockin_U	Lockin_Uh	
#--------------------------------------------------
0	7.7e-06	-5e-07
0.02	6.3e-06	1e-06
0.04	5.3e-06	5e-06
0.06	5e-06	1e-05
0.08	5e-06	1.55e-05
0.1	4.6e-06	2e-05
0.12	4.9e-06	2.55e-05
0.14	4.6e-06	3.05e-05
0.16	4.7e-06	3.55e-05
0.18	5e-06	4.15e-05
0.2	4.7e-06	4.6e-05
0.22	4.6e-06	5.15e-05
0.24	5.1e-06	5.7e-05
0.26	4.7e-06	6.2e-05
0.28	5.1e-06	6.75e-05
0.3	5.2e-06	7.25e-05
0.32	5.1e-06	7.8e-05
0.34	5.2e-06	8.3e-05
0.36	5.4e-06	8.85e-05
0.38	5.5e-06	9.35e-05
0.4	5.7e-06	9.95e-05
0.42	5.7e-06	0.0001045
0.44	5.6e-06	0.00011
0.46	5.6e-06	0.0001155
0.48	6e-06	0.00012
0.5	6.4e-06	0.000125
0.52	7.1e-06	0.0001305
0.54	5.7e-06	0.0001365
0.56	5e-06	0.000141
0.58	8e-06	0.0001465
0.6	4.9e-06	0.0001515
0.62	7.1e-06	0.0001575
0.64	5.8e-06	0.000162
0.66	7.7e-06	0.000168
0.68	5.1e-06	0.0001725
0.7	9.6e-06	0.000179
0.72	3.6e-06	0.000183
0.74	1.04e-05	0.0001885
0.76	8e-06	0.0001945
0.78	4.6e-06	0.0001995
0.8	1.22e-05	0.0002045
0.82	9e-06	0.000211
0.84	3e-06	0.000215
0.86	1.16e-05	0.0002205
0.88	1.34e-05	0.000226
0.9	6e-06	0.000232
0.92	3.3e-06	0.000235
0.94	1.31e-05	0.000241
0.96	1.59e-05	0.0002475
0.98	9.5e-06	0.000254
1	1.9e-06	0.0002575
1.02	7.4e-06	0.000261
1.04	1.56e-05	0.000267
1.06	1.8e-05	0.000275
1.08	1.27e-05	0.000281
1.1	4.5e-06	0.0002855
1.12	1.9e-06	0.0002875
1.14	9.8e-06	0.0002915
1.16	1.84e-05	0.0002995
1.18	2.13e-05	0.0003065
1.2	1.86e-05	0.0003125
1.22	1.14e-05	0.0003185
1.24	2.6e-06	0.0003225
1.26	1.4e-06	0.0003235
1.28	9.4e-06	0.0003275
1.3	1.86e-05	0.000335
1.32	2.38e-05	0.0003415
1.34	2.52e-05	0.000349
1.36	2.25e-05	0.000356
1.38	1.65e-05	0.000362
1.4	7.4e-06	0.0003665
1.42	1.5e-06	0.0003685
1.44	8e-07	0.0003695
1.46	6.4e-06	0.0003725
1.48	1.72e-05	0.00038
1.5	2.43e-05	0.0003875
1.52	2.85e-05	0.000394
1.54	3.02e-05	0.0004015
1.56	2.97e-05	0.0004085
1.58	2.63e-05	0.0004155
1.6	1.99e-05	0.000422
1.62	1.25e-05	0.0004265
1.64	4.3e-06	0.0004295
1.66	2e-07	0.000431
1.68	2e-07	0.000431
1.7	4.9e-06	0.0004335
1.72	1.48e-05	0.0004395
1.74	2.32e-05	0.000447
1.76	2.93e-05	0.0004545
1.78	3.27e-05	0.0004615
1.8	3.52e-05	0.0004685
1.82	3.61e-05	0.0004755
1.84	3.65e-05	0.0004815
1.86	3.58e-05	0.000489
1.88	3.32e-05	0.000496
1.9	2.82e-05	0.000503
1.92	2.03e-05	0.0005095
1.94	1.28e-05	0.000513
1.96	4.8e-06	0.000516
1.98	4e-07	0.000517
2	-1e-07	0.0005165
2.02	1e-07	0.000517
2.04	4.8e-06	0.0005195
2.06	1.27e-05	0.0005245
2.08	2.2e-05	0.000531
2.1	2.95e-05	0.0005385
2.12	3.51e-05	0.0005465
2.14	3.83e-05	0.0005535
2.16	4.01e-05	0.000561
2.18	4.04e-05	0.000568
2.2	4.02e-05	0.000574
2.22	4.02e-05	0.0005795
2.24	4.08e-05	0.0005855
2.26	4.19e-05	0.0005915
2.28	4.33e-05	0.000599
2.3	4.37e-05	0.0006075
2.32	4.22e-05	0.0006155
2.34	3.89e-05	0.0006235
2.36	3.43e-05	0.0006295
2.38	2.78e-05	0.0006355
2.4	2.04e-05	0.00064
2.42	1.22e-05	0.0006435
2.44	5.5e-06	0.000645
2.46	8e-07	0.000646
2.48	-3e-07	0.000646
2.5	-2e-07	0.000646
2.52	0	0.0006455
2.54	5e-07	0.0006465
2.56	6.1e-06	0.0006495
2.58	1.5e-05	0.000654
2.6	2.42e-05	0.0006605
2.62	3.24e-05	0.0006685
2.64	3.91e-05	0.000675
2.66	4.47e-05	0.000683
2.68	4.83e-05	0.0006915
2.7	5.04e-05	0.0006995
2.72	5.07e-05	0.000706
2.74	4.97e-05	0.0007135
